longitude,latitude,object,timestamp
-45.75,-1.08333,object3,09/01/20 11:13:42 AM
-45.83333333,-1.08333,object4,09/01/20 01:24:40 AM
-45.91666667,-1,object2,09/01/20 01:14:35 AM
-46,-1,object3,09/01/20 06:01:44 AM
-46.08333333,-0.916667,object2,09/01/20 03:00:44 AM
-46.16666667,-0.833333,object4,09/01/20 12:32:49 PM
-46.25,-0.833333,object5,09/01/20 12:07:40 PM
-46.33333333,-0.833333,object1,09/01/20 04:19:19 AM
-46.41666667,-0.833333,object4,09/01/20 07:09:05 AM
-46.5,-0.833333,object1,09/01/20 04:20:23 AM
-46.58333333,-0.75,object2,09/01/20 11:30:32 AM
-46.66666667,-0.75,object3,09/01/20 10:39:53 AM
-46.75,-0.666667,object5,09/01/20 07:26:34 AM
-46.83333333,-0.666667,object3,09/01/20 02:02:33 AM
-46.91666667,-0.666667,object3,09/01/20 11:47:08 AM
-47,-0.666667,object3,09/01/20 01:38:02 PM
-47.08333333,-0.666667,object5,09/01/20 05:41:04 AM
-47.16666667,-0.583333,object3,09/01/20 05:11:52 AM
-47.25,-0.583333,object2,09/01/20 07:06:25 AM
-47.33333333,-0.583333,object4,09/01/20 05:22:22 AM
-47.41666667,-0.583333,object1,09/01/20 01:22:00 AM
-47.5,-0.583333,object5,09/01/20 08:46:56 AM
-47.58333333,-0.583333,object4,09/01/20 03:13:25 AM
-47.66666667,-0.583333,object4,09/01/20 03:25:09 AM
-47.75,-0.583333,object2,09/01/20 12:19:46 AM
-47.83333333,-0.666667,object2,09/01/20 11:24:38 AM
-47.91666667,-0.666667,object3,09/01/20 11:43:02 AM
-48,-0.666667,object5,09/01/20 10:44:22 AM
-48.08333333,-0.75,object2,09/01/20 10:32:05 AM
-48.16666667,-0.833333,object2,09/01/20 09:31:58 AM
-48.25,-0.833333,object3,09/01/20 10:32:11 AM
-48.33333333,-0.833333,object2,09/01/20 02:39:08 AM
-48.41666667,-0.75,object5,09/01/20 10:34:44 AM
-48.5,-0.666667,object1,09/01/20 10:59:23 AM
-48.5,-0.583333,object2,09/01/20 05:03:18 AM
-48.5,-0.5,object5,09/01/20 07:14:57 AM
-48.5,-0.416667,object4,09/01/20 03:33:46 AM
-48.5,-0.333333,object3,09/01/20 02:40:01 AM
-48.58333333,-0.25,object2,09/01/20 11:30:19 AM
-48.66666667,-0.166667,object2,09/01/20 07:23:19 AM
-48.75,-0.0833333,object2,09/01/20 09:30:29 AM
-48.83333333,-0.0833333,object5,09/01/20 02:57:14 AM
-48.91666667,-0.0833333,object4,09/01/20 07:59:52 AM
-49,-0.0833333,object5,09/01/20 05:01:50 AM
-49.08333333,-0.0833333,object3,09/01/20 01:29:43 PM
-49.16666667,-0.0833333,object2,09/01/20 07:33:11 AM
-49.25,-0.0833333,object1,09/01/20 11:06:55 AM
-49.33333333,-1.25E-15,object1,09/01/20 01:39:17 AM
-49.41666667,0.0833333,object1,09/01/20 06:51:44 AM
-49.5,0.166667,object3,09/01/20 03:41:10 AM
-49.58333333,0.25,object4,09/01/20 04:15:45 AM
-49.66666667,0.333333,object5,09/01/20 08:17:53 AM
-49.75,0.416667,object4,09/01/20 07:24:44 AM
-49.83333333,0.416667,object3,09/01/20 04:08:56 AM
-49.91666667,0.416667,object4,09/01/20 05:57:28 AM
-50,0.5,object3,09/01/20 12:16:13 AM
-50.08333333,0.583333,object3,09/01/20 06:27:33 AM
-50.08333333,0.666667,object5,09/01/20 06:10:16 AM
-50.08333333,0.75,object3,09/01/20 11:53:07 AM
-50,0.833333,object2,09/01/20 12:22:31 PM
-49.91666667,0.916667,object5,09/01/20 11:28:49 AM
-49.91666667,1,object5,09/01/20 11:38:41 AM
-49.91666667,1.08333,object4,09/01/20 03:44:44 AM
-49.91666667,1.16667,object4,09/01/20 11:25:45 AM
-49.91666667,1.25,object1,09/01/20 07:23:03 AM
-49.91666667,1.33333,object5,09/01/20 04:38:02 AM
-49.91666667,1.41667,object1,09/01/20 01:04:38 PM
-49.91666667,1.5,object1,09/01/20 01:26:30 AM
-49.91666667,1.58333,object5,09/01/20 08:17:54 AM
-50,1.66667,object2,09/01/20 02:10:22 AM
-50.08333333,1.75,object2,09/01/20 01:08:14 AM
-50.16666667,1.83333,object5,09/01/20 05:26:56 AM
-50.25,1.91667,object1,09/01/20 12:11:34 PM
-50.33333333,2,object4,09/01/20 03:15:33 AM
-50.41666667,2.08333,object4,09/01/20 12:23:38 PM
-50.5,2.16667,object5,09/01/20 09:16:36 AM
-50.58333333,2.25,object5,09/01/20 05:38:43 AM
-50.66666667,2.33333,object2,09/01/20 01:40:53 PM
-50.75,2.41667,object3,09/01/20 04:37:18 AM
-50.83333333,2.5,object1,09/01/20 01:01:14 PM
-50.91666667,2.58333,object4,09/01/20 02:28:39 AM
-50.91666667,2.66667,object3,09/01/20 01:37:02 PM
-51,2.75,object5,09/01/20 03:24:06 AM
-51,2.83333,object5,09/01/20 12:23:26 PM
-51,2.91667,object1,09/01/20 07:48:48 AM
-51.08333333,3,object2,09/01/20 05:40:37 AM
-51.08333333,3.08333,object2,09/01/20 02:08:32 AM
-51.08333333,3.16667,object1,09/01/20 03:00:18 AM
-51.08333333,3.25,object3,09/01/20 12:12:52 AM
-51.08333333,3.33333,object2,09/01/20 05:15:09 AM
-51.08333333,3.41667,object5,09/01/20 12:14:43 PM
-51.08333333,3.5,object1,09/01/20 09:32:46 AM
-51.08333333,3.58333,object3,09/01/20 05:10:11 AM
-51.08333333,3.66667,object5,09/01/20 10:02:38 AM
-51.08333333,3.75,object5,09/01/20 07:08:39 AM
-51.08333333,3.83333,object5,09/01/20 01:30:55 AM
-51.16666667,3.91667,object2,09/01/20 06:00:12 AM
-51.25,4,object4,09/01/20 09:16:31 AM
-51.25,4.08333,object4,09/01/20 11:53:21 AM
-51.33333333,4.16667,object5,09/01/20 09:38:11 AM
-51.41666667,4.25,object5,09/01/20 08:07:12 AM
-51.5,4.33333,object4,09/01/20 07:48:00 AM
-51.58333333,4.41667,object1,09/01/20 12:36:19 AM
-51.66666667,4.5,object2,09/01/20 01:35:30 AM
-51.75,4.58333,object4,09/01/20 04:03:53 AM
-51.83333333,4.66667,object2,09/01/20 02:26:39 AM
-51.91666667,4.75,object4,09/01/20 01:39:55 AM
-52,4.83333,object2,09/01/20 03:34:44 AM
-52.08333333,4.83333,object5,09/01/20 01:32:22 PM
-52.16666667,4.91667,object3,09/01/20 04:16:24 AM
-52.25,5,object4,09/01/20 08:54:10 AM
-52.33333333,5.08333,object3,09/01/20 05:35:18 AM
-52.41666667,5.08333,object4,09/01/20 01:28:43 AM
-52.5,5.16667,object2,09/01/20 05:00:57 AM
-52.58333333,5.25,object3,09/01/20 04:31:36 AM
-52.66666667,5.33333,object2,09/01/20 07:03:07 AM
-52.75,5.41667,object5,09/01/20 03:22:39 AM
-52.83333333,5.41667,object1,09/01/20 01:58:14 AM
-52.91666667,5.5,object2,09/01/20 04:07:26 AM
-53,5.5,object3,09/01/20 05:57:11 AM
-53.08333333,5.58333,object5,09/01/20 06:11:05 AM
-53.16666667,5.58333,object1,09/01/20 04:40:16 AM
-53.25,5.58333,object3,09/01/20 10:41:51 AM
-53.33333333,5.58333,object5,09/01/20 07:41:54 AM
-53.41666667,5.66667,object5,09/01/20 11:08:56 AM
-53.5,5.66667,object2,09/01/20 06:25:03 AM
-53.58333333,5.75,object2,09/01/20 01:41:08 AM
-53.66666667,5.75,object2,09/01/20 01:12:37 AM
-53.75,5.83333,object4,09/01/20 10:33:47 AM
-53.83333333,5.83333,object5,09/01/20 02:23:42 AM
-53.91666667,5.83333,object3,09/01/20 03:15:36 AM
-54,5.91667,object4,09/01/20 02:11:51 AM
-54.08333333,5.91667,object4,09/01/20 06:19:54 AM
-54.16666667,5.91667,object2,09/01/20 10:11:31 AM
-54.25,6,object4,09/01/20 05:17:38 AM
-54.33333333,6,object2,09/01/20 08:17:39 AM
-54.41666667,6,object1,09/01/20 11:11:23 AM
-54.5,6,object1,09/01/20 12:44:17 AM
-54.58333333,6,object1,09/01/20 02:10:59 AM
-54.66666667,6,object1,09/01/20 07:27:00 AM
-54.75,6,object1,09/01/20 02:44:40 AM
-54.83333333,6,object3,09/01/20 12:03:41 PM
-54.91666667,6,object4,09/01/20 10:29:42 AM
-55,6,object3,09/01/20 09:26:01 AM
-55.08333333,5.91667,object2,09/01/20 08:37:21 AM
-55.16666667,5.91667,object5,09/01/20 04:24:06 AM
-55.25,5.91667,object3,09/01/20 12:42:20 AM
-55.33333333,5.91667,object2,09/01/20 12:20:42 AM
-55.41666667,5.91667,object3,09/01/20 09:05:45 AM
-55.5,5.91667,object5,09/01/20 07:59:49 AM
-55.58333333,5.91667,object3,09/01/20 12:30:13 AM
-55.66666667,5.91667,object3,09/01/20 03:36:46 AM
-55.75,5.91667,object5,09/01/20 05:14:02 AM
-55.83333333,5.91667,object5,09/01/20 01:20:58 AM
-55.91666667,5.91667,object4,09/01/20 08:13:24 AM
-56,5.91667,object3,09/01/20 10:43:25 AM
-56.08333333,5.91667,object4,09/01/20 09:30:33 AM
-56.16666667,5.91667,object5,09/01/20 12:36:05 PM
-56.25,5.91667,object1,09/01/20 01:32:00 AM
-56.33333333,6,object1,09/01/20 08:24:19 AM
-56.41666667,6,object2,09/01/20 10:06:45 AM
-56.5,6,object2,09/01/20 07:27:29 AM
-56.58333333,6,object5,09/01/20 02:44:10 AM
-56.66666667,6,object2,09/01/20 11:28:44 AM
-56.75,6,object5,09/01/20 09:02:03 AM
-56.83333333,6.08333,object1,09/01/20 12:23:50 PM
-56.91666667,6.08333,object4,09/01/20 05:10:10 AM
-57,6.08333,object4,09/01/20 01:03:32 AM
-57.08333333,6.16667,object5,09/01/20 01:22:50 AM
-57.16666667,6.25,object4,09/01/20 10:40:41 AM
-57.25,6.33333,object1,09/01/20 12:03:54 AM
-57.33333333,6.33333,object2,09/01/20 10:43:12 AM
-57.41666667,6.41667,object2,09/01/20 10:36:58 AM
-57.5,6.41667,object2,09/01/20 07:11:15 AM
-57.58333333,6.5,object5,09/01/20 01:21:15 AM
-57.66666667,6.58333,object4,09/01/20 09:43:02 AM
-57.75,6.66667,object4,09/01/20 09:36:37 AM
-57.83333333,6.75,object2,09/01/20 01:34:23 AM
-57.91666667,6.83333,object3,09/01/20 04:19:23 AM
-58,6.83333,object3,09/01/20 12:06:28 AM
-58.08333333,6.83333,object4,09/01/20 04:41:15 AM
-58.16666667,6.91667,object4,09/01/20 02:01:56 AM
-58.25,6.91667,object5,09/01/20 11:30:55 AM
-58.33333333,7,object1,09/01/20 10:08:34 AM
-58.41666667,7.08333,object2,09/01/20 07:33:11 AM
-58.5,7.16667,object2,09/01/20 02:11:47 AM
-58.5,7.25,object5,09/01/20 03:32:23 AM
-58.58333333,7.33333,object3,09/01/20 03:49:50 AM
-58.66666667,7.41667,object5,09/01/20 05:05:20 AM
-58.66666667,7.5,object4,09/01/20 01:17:52 PM
-58.75,7.58333,object2,09/01/20 05:43:59 AM
-58.83333333,7.66667,object2,09/01/20 01:10:21 AM
-58.91666667,7.75,object1,09/01/20 02:41:05 AM
-59,7.83333,object2,09/01/20 01:08:46 PM
-59.08333333,7.91667,object5,09/01/20 07:58:15 AM
-59.16666667,8,object1,09/01/20 07:27:11 AM
-59.25,8.08333,object5,09/01/20 01:04:10 AM
-59.33333333,8.16667,object5,09/01/20 11:25:55 AM
-59.41666667,8.25,object3,09/01/20 10:55:58 AM
-59.5,8.33333,object2,09/01/20 12:39:47 AM
-59.58333333,8.41667,object5,09/01/20 06:05:27 AM
-59.66666667,8.41667,object3,09/01/20 06:21:26 AM
-59.75,8.41667,object4,09/01/20 05:49:10 AM
-59.83333333,8.5,object4,09/01/20 10:27:36 AM
-59.91666667,8.58333,object1,09/01/20 09:03:58 AM
-60,8.66667,object3,09/01/20 03:24:38 AM
-60.08333333,8.66667,object5,09/01/20 02:19:31 AM
-60.16666667,8.66667,object1,09/01/20 03:58:34 AM
-60.25,8.66667,object1,09/01/20 06:17:52 AM
-60.33333333,8.66667,object1,09/01/20 03:55:18 AM
-60.41666667,8.66667,object2,09/01/20 06:52:47 AM
-60.5,8.75,object1,09/01/20 10:06:05 AM
-60.58333333,8.83333,object1,09/01/20 05:40:10 AM
-60.66666667,8.91667,object5,09/01/20 10:03:59 AM
-60.75,9,object2,09/01/20 05:48:28 AM
-60.83333333,9.08333,object5,09/01/20 08:23:10 AM
-60.91666667,9.16667,object1,09/01/20 04:46:35 AM
-60.91666667,9.25,object3,09/01/20 05:09:01 AM
-60.91666667,9.33333,object2,09/01/20 07:25:23 AM
-61,9.41667,object1,09/01/20 12:50:14 PM
-61.08333333,9.5,object5,09/01/20 05:05:29 AM
-61.16666667,9.58333,object1,09/01/20 03:42:20 AM
-61.25,9.66667,object5,09/01/20 01:07:04 PM
-61.33333333,9.75,object1,09/01/20 04:24:59 AM
-61.41666667,9.83333,object1,09/01/20 06:54:50 AM
-61.5,9.91667,object5,09/01/20 07:42:48 AM
-61.58333333,10,object3,09/01/20 09:07:11 AM
-61.66666667,10.0833,object1,09/01/20 10:37:52 AM
-61.75,10.0833,object3,09/01/20 03:30:33 AM
-61.83333333,10.0833,object1,09/01/20 01:12:38 AM
-61.91666667,10.0833,object2,09/01/20 08:55:42 AM
-62,10.0833,object4,09/01/20 04:39:36 AM
-62.08333333,10.0833,object1,09/01/20 10:24:41 AM
-62.16666667,10.0833,object2,09/01/20 10:01:16 AM
-62.25,10.0833,object5,09/01/20 01:39:08 AM
-62.33333333,10.0833,object3,09/01/20 04:08:23 AM
-62.41666667,10.1667,object3,09/01/20 10:41:38 AM
-62.5,10.25,object4,09/01/20 08:26:32 AM
-62.58333333,10.3333,object2,09/01/20 03:19:18 AM
-62.66666667,10.4167,object4,09/01/20 10:33:13 AM
-62.75,10.5,object1,09/01/20 04:33:07 AM
-62.83333333,10.5833,object2,09/01/20 09:44:59 AM
-62.91666667,10.6667,object3,09/01/20 09:21:17 AM
-63,10.6667,object5,09/01/20 12:40:48 PM
-63.08333333,10.6667,object2,09/01/20 11:40:07 AM
-63.16666667,10.6667,object5,09/01/20 01:45:44 AM
-63.25,10.6667,object5,09/01/20 01:31:40 AM
-63.33333333,10.6667,object2,09/01/20 11:05:30 AM
-63.41666667,10.6667,object1,09/01/20 10:39:10 AM
-63.5,10.6667,object5,09/01/20 12:30:28 AM
-63.58333333,10.5833,object1,09/01/20 12:22:54 AM
-63.66666667,10.5833,object2,09/01/20 05:11:56 AM
-63.75,10.5,object3,09/01/20 06:04:53 AM
-63.83333333,10.4167,object4,09/01/20 01:18:22 PM
-63.91666667,10.4167,object5,09/01/20 03:03:54 AM
-64,10.4167,object3,09/01/20 12:29:37 PM
-64.08333333,10.4167,object3,09/01/20 01:00:01 AM
-64.16666667,10.4167,object2,09/01/20 04:40:35 AM
-64.25,10.4167,object1,09/01/20 12:01:20 PM
-64.33333333,10.3333,object1,09/01/20 12:14:34 PM
-64.41666667,10.3333,object2,09/01/20 11:41:25 AM
-64.5,10.25,object2,09/01/20 01:27:47 AM
-64.58333333,10.25,object4,09/01/20 03:42:46 AM
-64.66666667,10.1667,object3,09/01/20 11:21:38 AM
-64.75,10.1667,object3,09/01/20 06:20:01 AM
-64.83333333,10.1667,object3,09/01/20 11:57:22 AM
-64.91666667,10.1667,object4,09/01/20 10:09:35 AM
-65,10.1667,object5,09/01/20 12:05:59 PM
-65.08333333,10.1667,object5,09/01/20 06:23:09 AM
-65.16666667,10.1667,object4,09/01/20 06:53:48 AM
-65.25,10.1667,object3,09/01/20 10:35:52 AM
-65.33333333,10.1667,object3,09/01/20 02:33:55 AM
-65.41666667,10.25,object1,09/01/20 10:05:28 AM
-65.5,10.25,object3,09/01/20 08:43:24 AM
-65.58333333,10.25,object1,09/01/20 10:16:26 AM
-65.66666667,10.3333,object1,09/01/20 11:23:53 AM
-65.75,10.3333,object1,09/01/20 02:28:08 AM
-65.83333333,10.4167,object3,09/01/20 07:31:46 AM
-65.91666667,10.4167,object2,09/01/20 09:07:48 AM
-66,10.5,object3,09/01/20 05:04:13 AM
-66.08333333,10.5833,object1,09/01/20 10:47:20 AM
-66.16666667,10.5833,object3,09/01/20 10:01:03 AM
-66.25,10.5833,object1,09/01/20 02:44:25 AM
-66.33333333,10.5833,object5,09/01/20 04:37:56 AM
-66.41666667,10.5833,object3,09/01/20 12:00:12 PM
-66.5,10.5833,object2,09/01/20 01:42:34 AM
-66.58333333,10.5833,object3,09/01/20 07:07:05 AM
-66.66666667,10.5833,object2,09/01/20 12:35:15 PM
-66.75,10.5833,object5,09/01/20 06:35:37 AM
-66.83333333,10.5833,object1,09/01/20 06:59:07 AM
-66.91666667,10.5833,object4,09/01/20 03:22:42 AM
-67,10.5833,object4,09/01/20 06:56:05 AM
-67.08333333,10.5833,object2,09/01/20 10:30:42 AM
-67.16666667,10.5,object3,09/01/20 01:26:45 AM
-67.25,10.5,object3,09/01/20 07:04:05 AM
-67.33333333,10.5,object3,09/01/20 04:13:02 AM
-67.41666667,10.5,object2,09/01/20 05:33:18 AM
-67.5,10.5,object2,09/01/20 01:41:49 PM
-67.58333333,10.5,object2,09/01/20 08:14:41 AM
-67.66666667,10.5,object3,09/01/20 02:32:34 AM
-67.75,10.5,object2,09/01/20 09:15:36 AM
-67.83333333,10.5,object3,09/01/20 06:09:26 AM
-67.91666667,10.5,object1,09/01/20 04:55:48 AM
-68,10.5833,object2,09/01/20 03:31:17 AM
-68.08333333,10.5833,object5,09/01/20 08:47:39 AM
-68.16666667,10.6667,object4,09/01/20 12:10:25 PM
-68.25,10.75,object1,09/01/20 05:15:28 AM
-68.33333333,10.8333,object5,09/01/20 08:38:35 AM
-68.33333333,10.9167,object3,09/01/20 02:54:44 AM
-68.41666667,11,object5,09/01/20 03:23:50 AM
-68.41666667,11.0833,object4,09/01/20 03:20:45 AM
-68.5,11.1667,object3,09/01/20 09:31:41 AM
-68.58333333,11.25,object3,09/01/20 07:01:41 AM
-68.66666667,11.3333,object3,09/01/20 03:33:51 AM
-68.75,11.4167,object1,09/01/20 10:07:55 AM
-68.83333333,11.5,object2,09/01/20 06:51:08 AM
-68.91666667,11.5,object5,09/01/20 02:17:27 AM
-69,11.5,object5,09/01/20 01:43:23 AM
-69.08333333,11.5,object1,09/01/20 12:11:40 PM
-69.16666667,11.5,object2,09/01/20 09:11:48 AM
-69.25,11.5,object5,09/01/20 08:18:09 AM
-69.33333333,11.5,object3,09/01/20 09:33:24 AM
-69.41666667,11.4167,object2,09/01/20 08:53:11 AM
-69.5,11.4167,object5,09/01/20 02:11:36 AM
-69.58333333,11.4167,object3,09/01/20 02:07:08 AM
-69.66666667,11.4167,object1,09/01/20 06:21:26 AM
-69.75,11.4167,object4,09/01/20 06:07:44 AM
-69.83333333,11.4167,object5,09/01/20 05:37:12 AM
-69.91666667,11.4167,object4,09/01/20 10:35:49 AM
-70,11.4167,object3,09/01/20 09:36:15 AM
-70.08333333,11.4167,object3,09/01/20 12:02:39 PM
-70.16666667,11.3333,object4,09/01/20 06:21:34 AM
-70.25,11.3333,object4,09/01/20 09:03:52 AM
-70.33333333,11.25,object2,09/01/20 12:28:13 AM
-70.41666667,11.25,object1,09/01/20 03:37:45 AM
-70.5,11.25,object4,09/01/20 01:06:35 PM
-70.58333333,11.1667,object5,09/01/20 12:31:11 PM
-70.66666667,11.1667,object3,09/01/20 05:11:33 AM
-70.75,11.1667,object5,09/01/20 04:31:15 AM
-70.83333333,11.1667,object3,09/01/20 08:27:31 AM
-70.91666667,11.0833,object1,09/01/20 10:21:01 AM
-71,11.0833,object4,09/01/20 07:05:17 AM
-71.08333333,11,object5,09/01/20 03:12:00 AM
-71.16666667,11,object3,09/01/20 08:28:03 AM
-71.25,11,object5,09/01/20 08:43:33 AM
-71.33333333,11,object2,09/01/20 07:10:43 AM
-71.41666667,11,object2,09/01/20 07:43:10 AM
-71.5,11.0833,object1,09/01/20 03:09:28 AM
-71.58333333,11.0833,object4,09/01/20 12:44:46 PM
-71.66666667,11.1667,object3,09/01/20 06:09:38 AM
-71.75,11.1667,object4,09/01/20 02:34:49 AM
-71.83333333,11.25,object3,09/01/20 07:19:37 AM
-71.91666667,11.3333,object3,09/01/20 05:17:43 AM
-71.91666667,11.4167,object3,09/01/20 05:20:37 AM
-71.91666667,11.5,object4,09/01/20 09:27:31 AM
-71.83333333,11.5833,object3,09/01/20 01:21:54 AM
-71.75,11.6667,object1,09/01/20 11:25:43 AM
-71.66666667,11.75,object2,09/01/20 02:09:53 AM
-71.58333333,11.75,object4,09/01/20 09:12:52 AM
-71.5,11.75,object5,09/01/20 11:34:08 AM
-71.41666667,11.8333,object3,09/01/20 03:38:11 AM
-71.33333333,11.9167,object2,09/01/20 03:56:45 AM
-71.25,12,object5,09/01/20 07:09:31 AM
-71.16666667,12.0833,object2,09/01/20 03:34:32 AM
-71.25,12.1667,object2,09/01/20 05:18:17 AM
-71.33333333,12.25,object5,09/01/20 08:19:37 AM
-71.41666667,12.3333,object5,09/01/20 07:34:06 AM
-71.5,12.4167,object4,09/01/20 11:53:20 AM
-71.58333333,12.4167,object4,09/01/20 12:17:01 PM
-71.66666667,12.4167,object4,09/01/20 11:37:14 AM
-71.75,12.3333,object4,09/01/20 12:19:55 PM
-71.83333333,12.25,object5,09/01/20 09:18:47 AM
-71.91666667,12.1667,object1,09/01/20 03:34:37 AM
-72,12.1667,object2,09/01/20 11:00:30 AM
-72.08333333,12.0833,object2,09/01/20 07:33:09 AM
-72.16666667,12,object2,09/01/20 05:24:16 AM
-72.25,11.9167,object1,09/01/20 01:47:24 AM
-72.33333333,11.8333,object1,09/01/20 05:44:53 AM
-72.41666667,11.75,object3,09/01/20 03:06:15 AM
-72.5,11.75,object1,09/01/20 03:31:32 AM
-72.58333333,11.6667,object2,09/01/20 04:00:40 AM
-72.66666667,11.6667,object4,09/01/20 10:01:57 AM
-72.75,11.6667,object3,09/01/20 10:41:57 AM
-72.83333333,11.5833,object3,09/01/20 01:08:01 AM
-72.91666667,11.5,object3,09/01/20 11:56:06 AM
-73,11.4167,object4,09/01/20 02:25:04 AM
-73.08333333,11.3333,object1,09/01/20 05:01:05 AM
-73.16666667,11.3333,object2,09/01/20 03:02:44 AM
-73.25,11.3333,object1,09/01/20 05:06:57 AM
-73.33333333,11.3333,object2,09/01/20 04:20:08 AM
-73.41666667,11.3333,object5,09/01/20 04:07:20 AM
-73.5,11.3333,object2,09/01/20 09:03:15 AM
-73.58333333,11.3333,object3,09/01/20 06:43:46 AM
-73.66666667,11.3333,object4,09/01/20 04:18:29 AM
-73.75,11.3333,object1,09/01/20 08:27:09 AM
-73.83333333,11.3333,object1,09/01/20 12:28:00 PM
-73.91666667,11.3333,object5,09/01/20 10:19:59 AM
-74,11.3333,object5,09/01/20 10:49:18 AM
-74.08333333,11.3333,object1,09/01/20 04:23:11 AM
-74.16666667,11.25,object5,09/01/20 08:01:02 AM
-74.25,11.1667,object2,09/01/20 02:11:39 AM
-74.33333333,11.0833,object2,09/01/20 08:36:37 AM
-74.41666667,11,object5,09/01/20 07:12:24 AM
-74.5,11,object5,09/01/20 06:10:09 AM
-74.58333333,11,object3,09/01/20 11:42:55 AM
-74.66666667,11,object5,09/01/20 08:05:55 AM
-74.75,11,object1,09/01/20 01:20:26 AM
-74.83333333,11,object3,09/01/20 08:41:19 AM
-74.91666667,11,object5,09/01/20 11:40:32 AM
-75,10.9167,object1,09/01/20 09:07:32 AM
-75.08333333,10.8333,object2,09/01/20 01:28:32 PM
-75.16666667,10.8333,object3,09/01/20 12:04:57 AM
-75.25,10.75,object2,09/01/20 11:11:17 AM
-75.33333333,10.6667,object5,09/01/20 02:32:51 AM
-75.41666667,10.5833,object2,09/01/20 05:50:50 AM
-75.5,10.5,object3,09/01/20 04:40:31 AM
-75.58333333,10.4167,object2,09/01/20 01:13:29 AM
-75.66666667,10.3333,object2,09/01/20 12:31:56 PM
-75.66666667,10.25,object5,09/01/20 12:11:57 PM
-75.66666667,10.1667,object1,09/01/20 09:32:36 AM
-75.66666667,10.0833,object3,09/01/20 05:01:39 AM
-75.66666667,10,object2,09/01/20 02:43:32 AM
-75.66666667,9.91667,object4,09/01/20 12:33:53 AM
-75.66666667,9.83333,object4,09/01/20 11:04:11 AM
-75.66666667,9.75,object5,09/01/20 01:02:24 PM
-75.66666667,9.66667,object2,09/01/20 02:02:13 AM
-75.66666667,9.58333,object3,09/01/20 05:18:33 AM
-75.75,9.5,object5,09/01/20 04:50:06 AM
-75.83333333,9.41667,object2,09/01/20 04:35:55 AM
-75.91666667,9.41667,object1,09/01/20 06:24:43 AM
-76,9.33333,object3,09/01/20 01:38:54 AM
-76.08333333,9.25,object3,09/01/20 04:19:53 AM
-76.16666667,9.16667,object3,09/01/20 07:41:09 AM
-76.25,9.08333,object4,09/01/20 04:10:05 AM
-76.33333333,9,object3,09/01/20 12:08:48 PM
-76.41666667,8.91667,object2,09/01/20 02:55:02 AM
-76.5,8.83333,object3,09/01/20 01:13:16 AM
-76.58333333,8.75,object3,09/01/20 11:05:55 AM
-76.66666667,8.66667,object2,09/01/20 07:00:20 AM
-76.75,8.58333,object2,09/01/20 12:26:50 PM
-76.83333333,8.5,object2,09/01/20 05:11:41 AM
-76.91666667,8.41667,object4,09/01/20 11:04:59 AM
-77,8.41667,object2,09/01/20 06:01:29 AM
-77.08333333,8.5,object4,09/01/20 05:13:34 AM
-77.16666667,8.58333,object4,09/01/20 09:32:08 AM
-77.25,8.66667,object2,09/01/20 02:27:22 AM
-77.33333333,8.75,object3,09/01/20 10:28:37 AM
-77.41666667,8.75,object3,09/01/20 12:16:42 AM
-77.5,8.83333,object4,09/01/20 07:16:20 AM
-77.58333333,8.91667,object4,09/01/20 04:38:12 AM
-77.66666667,9,object5,09/01/20 09:37:44 AM
-77.75,9.08333,object1,09/01/20 02:33:08 AM
-77.83333333,9.16667,object2,09/01/20 03:26:34 AM
-77.91666667,9.25,object5,09/01/20 09:34:18 AM
-78,9.33333,object1,09/01/20 09:06:41 AM
-78.08333333,9.33333,object1,09/01/20 12:24:05 PM
-78.16666667,9.33333,object3,09/01/20 01:35:46 AM
-78.25,9.41667,object3,09/01/20 01:44:40 AM
-78.33333333,9.41667,object4,09/01/20 04:30:39 AM
-78.41666667,9.5,object5,09/01/20 10:38:16 AM
-78.5,9.5,object1,09/01/20 07:55:32 AM
-78.58333333,9.5,object2,09/01/20 12:20:26 AM
-78.66666667,9.5,object1,09/01/20 06:27:40 AM
-78.75,9.5,object1,09/01/20 12:01:54 PM
-78.83333333,9.5,object3,09/01/20 06:08:33 AM
-78.91666667,9.5,object4,09/01/20 05:07:54 AM
-79,9.58333,object2,09/01/20 04:29:56 AM
-79.08333333,9.58333,object2,09/01/20 12:08:34 PM
-79.16666667,9.58333,object4,09/01/20 12:28:40 AM
-79.25,9.58333,object3,09/01/20 12:19:13 PM
-79.33333333,9.58333,object2,09/01/20 03:32:42 AM
-79.41666667,9.58333,object3,09/01/20 05:20:25 AM
-79.5,9.58333,object2,09/01/20 11:08:41 AM
-79.58333333,9.58333,object2,09/01/20 12:05:03 AM
-79.66666667,9.5,object1,09/01/20 08:19:53 AM
-79.75,9.41667,object4,09/01/20 02:11:48 AM
-79.83333333,9.33333,object5,09/01/20 06:08:22 AM
-79.91666667,9.33333,object3,09/01/20 12:28:09 PM
-80,9.33333,object5,09/01/20 09:10:51 AM
-80.08333333,9.25,object4,09/01/20 08:09:00 AM
-80.16666667,9.16667,object2,09/01/20 04:40:23 AM
-80.25,9.16667,object2,09/01/20 04:44:49 AM
-80.33333333,9.08333,object1,09/01/20 06:08:48 AM
-80.41666667,9.08333,object1,09/01/20 07:22:29 AM
-80.5,9.08333,object4,09/01/20 03:20:36 AM
